sentiment	productId	userId	summary	text	helpfulY	helpfulN
		A2XPGNJ8YUPHM0	Even cats love it...	Note that I'm not recommending you feed your cat dog food on any kind of regular basis: the two types of animals generally need different kinds of foods and nutrients. However, at the time I was having trouble finding cat-specific dehydrated food that I thought my cats would tolerate, and this was the one dehydrated food I found that included a high amount of protein *and* specifically mentioned taurine on the label, which cats need, so I decided to use it temporarily. The cats absolutely adore it. I've since found a cat-specific flavor from the same company, but I'll probably use a little of this now and then as variety.<br /><br />The cats' coats look and feel shiny and healthy, and they definitely vomit less than when fed more mainstream foods. I also mixed it with some straight ground raw meat/organs/bone to make sure they were getting plenty of meat. The wild brushtail certainly seems to agree with them as a protein source, and there are precious few protein sources that don't make them sick (I'm limited to chicken, turkey, rabbit, and a small amount of fish usually). Because the brushtail is wild it isn't grain fed, and thus should have plenty of the right nutrients. Also, according to the company, it's an overpopulated nuisance pest, so this is a responsible way to help conserve the forests brushtail devour and the animals that live there. What's not to love?	0	0
		A3JFOFWUTJSWI1	NOW foods organic quinoa is great	I had been looking for an affordable priced quinoa since it is pretty expensive in my store. I noticed Amamzon.com had a sale on quinoa and took a chance on buying it since we had never tried it before. The NOW brand of quinoa is organic which is a HUGE plus. The grains are pretty clean already but I still rinse before using. The qunioa is great, so very healthy and cooks in around 20 minutes (even though the pacakge states 15 minutes). I will be definitly be buying this brand again from Amazon.com as it arrived in excellent condition within 5 days.<br /><br />If you are thinking about trying/buying quinoa, I highly recommend the NOW organic quinoa.	6	0
		A2KJ8U6RVOAJ8Q	Tully's Italian Roast outdated	"I love Tully's Italian Roast. It is my favorite of all the robust coffees available. I bought this 50 pack and when it arrived there was a note that it was ""outdated."" I was given the opportunity to return it for a refund, but I don't have time to fool around with returns unless absolutely necessary.  This coffee was good enough to keep, but no where as good as it usually is. The coffee is excellent, but the company from whom I purchased this should have not sent me outdated coffee. Obviously, I will never by from this company. I will, however, continue to buy good Tully's Italian Roast."	2	0
		A7JC62FV0BRHE	11 Bucks for cow debris ....  R U kidding ?	I am scanning for a good buy on dog bones and as wonderful as these bones may be, their cost is crazy.  On a cheap dinner we can feed our entire family of 2 teenage boys, young lady and parents for about that much.<br />Ill buy another kind thank you  :-X	0	1
		A1KNF8V0TT4LW2	Rich, thick cocoa.  Surprisingly good!	"Ordered on a whim.  My first ""Grove Square"" purchase.  Great for the family's occasional cocoa desire.  Being a K-Cup it's fast and easy.  Was a little worried the cocoa might leave some after taste in my coffee, so far so good.  Great cup of dark, rich cocoa.  Maybe could taste a LITTLE better if it was from a gourmet brand you mix yourself with steamed milk.  The ease and simplicity, and lack of clean up, make this a better option for me.  Will order again.  Nice to see it on subscribe and save."	10	0
		A13H0EX6DNH6LD	do not buy it in the mail	mine came tasting old. it was in transit for 5 days in the heat. I like this product but do not get it in the mail especially in the summer time.	2	0
		A35R32TA60XD57	Expensive, but worth it!	"I have been finding quality food for one of my kitties who has developed an allergy to chicken.  I hesitated on this brand because of the price, but then when I saw how limited my choices were I broke down and ordered a few of the flavors.  I have to say I am very pleased with the quality.  I also ordered some Evo venison and duck as well as the Natural Balance limited ingredients venison with peas and the duck with peas.  Neither of those COMPARE to this brand and my cats testify to that as well as I do.  The texture is so much better and she loves these the most.  I have gotten her the rabbit, duck and venison and she eats them all with more relish that either Evo or Natural Balance.  I do have to say that of those lesser brands, the Natural Balance venison does have a nice texture and not as ""pasty"" as the duck with peas.  Mabel wasn't as crazy about it though, although she did eat it all but not with the same excitement as the Instinct brand.  When you are having a problem with a cat that can not or will not eat something, when you find something she will, it is worth it's weight in gold!  This brand is a keeper."	1	0
		ADK3ZW5FI6RNB	Almond Pops with Blueberries	Ssssssssssssssh don't tell anybody!!!  More for me!  These are the best snacks ever and I am excited about them because my daughter plays softball and we have snack rotation... guess what they will be getting? Also for the kids little league, healthy, crunchy and satisfying, just what the little guys need!	0	0
		AWOL2PTDJOLWK	Love Goats Milk	I love to feed my kids goats milk. But to buy it fresh from the farm is so expensive, so this is a great substitute. I started my kids on this when I stopped nursing and they've loved it ever since. They eat it in their cereal and drink it straight from the cup. I think goats milk is the next best thing to breast milk!	1	0
		A21T1TDO74WNTM	Libby's Organic Corn	The fresh tasting Libby's Organic Corn, no additives! I can't believe Amazon can offer such good tasting corn in a can so cheap! But for taste and value, this can't be beat.	1	0
		A2MV3M8QBSDIJI	Best food for your best friend	When I got my dog I did a lot of research regarding dog food and dog food ingredients. There are high quality dog foods like this one out there, but you probably won't find them in regular supermarkets. While this food may be more expensive than other dog foods, it is well worth it. Innova Evo is one of the foods that were NOT affected by the recall. Also, the ingredients are healthier, and don't have high wheat/grain content or nasty additives.<br /><br />My Doberman used to have a lot of dandruff and had some skin problems. Also her poop was really mushy, almost diarrhea. When I finally switched her to Innova Evo Red Meat I'd wished I'd done it sooner. She doesn't need to eat quite as much, and her coat is beautiful! No more dandruff problems and her skin is great.	3	0
		A3UVT3W3WC7TO8	Wow!!!!!!!!!!	BEST coffee I have ever tasted.<br /><br />My wife, neighbors and friends are all CRAZY over Jamaican Me Crazy!!!<br /><br />You must try it!!!	0	0
		A9LMTG47CVCIG	excellent product	I love these DisposaKups. They allow me to use some of my favorite canned or fresh bean coffee in my Keurig coffee maker. There is no mess, easy as using the regular K kups, just throw away when you are done making your coffee. LOVE the convenience. I have just place a 2nd order.	0	0
